"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033210","leptin-mediated signaling pathway","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"LEPR",1
"GO:0034356","NAD biosynthesis via nicotinamide riboside salvage pathway","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"PTGIS",1
"GO:0035723","interleukin-15-mediated signaling pathway","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"JAK3",1
"GO:0036109","alpha-linolenic acid metabolic process","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"ELOVL2",1
"GO:0043558","regulation of translational initiation in response to stress","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"PPP1R15A",1
"GO:0044351","macropinocytosis","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"KCNN4",1
"GO:0044829","positive regulation by host of viral genome replication","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"STOM",1
"GO:0045136","development of secondary sexual characteristics","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"LHCGR",1
"GO:0046135","pyrimidine nucleoside catabolic process","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"CDA",1
"GO:0046160","heme a metabolic process","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"HMBS",1
"GO:0048340","paraxial mesoderm morphogenesis","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"WNT3A",1
"GO:0050859","negative regulation of B cell receptor signaling pathway","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"LPXN",1
"GO:0051292","nuclear pore complex assembly","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"NDC1",1
"GO:0060628","regulation of ER to Golgi vesicle-mediated transport","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"LRRK2",1
"GO:0071350","cellular response to interleukin-15","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"JAK3",1
"GO:0071803","positive regulation of podosome assembly","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"LCP1",1
"GO:0101024","mitotic nuclear membrane organization","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"RCC1",1
"GO:1900864","mitochondrial RNA modification","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"PUS1",1
"GO:1901838","positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"DDX11",1
"GO:1904760","regulation of myofibroblast differentiation","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"TSKU",1
"GO:1905268","negative regulation of chromatin organization","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"JPX",1
"GO:1905634","regulation of protein localization to chromatin","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"SPI1",1
"GO:1990700","nucleolar chromatin organization","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"DDX11",1
"GO:2000234","positive regulation of rRNA processing","1/4922","10/18805",0.1,0.382060138155221,-1.16380256629509,0.951945810117518,1,0.83057371951117,"HEATR1",1
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","12/4922","66/18805",0.181818181818182,0.694654796645857,-1.47959933811822,0.952055471900289,1,0.83057371951117,"PYCR1/MELK/FGF2/PDK1/NOX1/GATA4/TRAP1/ADCY10/DIABLO/WNT1/P4HB/UACA",12
"GO:0016601","Rac protein signal transduction","9/4922","52/18805",0.173076923076923,0.661257931422499,-1.45643026262577,0.952190077389961,1,0.83057371951117,"TEK/RAC3/RASGRF1/CDH13/ARHGAP44/ARHGAP24/WASF1/TNS3/CDKL5",9
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"BOP1/RPP40/URB1",3
"GO:0010560","positive regulation of glycoprotein biosynthetic process","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"RAMP1/IL33/CCL19",3
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"RAET1L/AZGP1/HLA-E",3
"GO:0030204","chondroitin sulfate metabolic process","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"UGDH/CHST9/CHPF",3
"GO:0032042","mitochondrial DNA metabolic process","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"DNA2/POLG2/TWNK",3
"GO:0032401","establishment of melanosome localization","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"CDH3/GPR143/ARL6",3
"GO:0034122","negative regulation of toll-like receptor signaling pathway","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"LGR4/SMPDL3B/CD300LF",3
"GO:0060546","negative regulation of necroptotic process","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"CAV1/FZD9/MIR221",3
"GO:0090205","positive regulation of cholesterol metabolic process","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"CYP7A1/ABCG1/QKI",3
"GO:0097502","mannosylation","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"LARGE2/TMTC4/TMTC1",3
"GO:0097709","connective tissue replacement","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"AGER/PPARG/TIMP1",3
"GO:1900242","regulation of synaptic vesicle endocytosis","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"SYT7/LRRK2/MYLK",3
"GO:1905038","regulation of membrane lipid metabolic process","3/4922","22/18805",0.136363636363636,0.520991097484393,-1.338525687946,0.952392476790743,1,0.83057371951117,"CCN1/PAQR4/ZNF750",3
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","37/4922","176/18805",0.210227272727273,0.803194608621772,-1.56189853727842,0.952987267433065,1,0.83057371951117,"TM4SF5/TERT/FAM107A/KIF14/CDKN2A/PLK5/FHL1/CDC6/CCNE1/RRM2/FGF10/RGCC/E2F7/STIL/EZH2/ADAMTS1/KLF4/KCNA5/CCNE2/MTBP/KANK2/CYP1A1/CCL2/MIR221/E2F1/CACNB4/GJC2/MIR222/DPF1/TFDP3/CDKN2B/CCND2/SASS6/PRKDC/DDR2/GFI1B/CTDSPL",37
"GO:0098586","cellular response to virus","17/4922","89/18805",0.191011235955056,0.729777791981884,-1.52147138047593,0.953686936368659,1,0.83057371951117,"IFNL2/MMP12/IFNK/IFNL3/IFNE/IL6/IFNL4/IFNB1/IL21/IFNL1/POU2AF1/IFNG/OAS1/IFNA21/IKBKE/TRIM6/CCL19",17
"GO:0062197","cellular response to chemical stress","72/4922","323/18805",0.222910216718266,0.851651081955912,-1.60127316489312,0.95394368885507,1,0.83057371951117,"GJB2/APOA4/WNT16/MMP3/PYCR1/SLC2A1/AMBP/CAV1/DHRS2/MB/SLC7A11/NQO1/MGAT3/CD36/IL6/GPR37/EZH2/TRPA1/CDK1/SCN7A/SLC1A1/ECT2/EDN1/SUMO4/LRRK2/CAT/SLC4A11/TRPV3/ALOX5/FBLN5/KLF2/WNK3/FBP1/FOS/AQP5/SNCA/TET1/GATA5/FANCD2/STK39/AQP1/NOX1/FUT8/GDF15/PPARGC1B/BTK/SRXN1/NET1/CBX8/CLCN2/G6PD/SIRPA/CYGB/MET/GPX8/MYLK/PRKAA2/TRPM2/ETV5/GPR37L1/TRAP1/BNIP3/TNFAIP3/KAT2B/LRRC8C/EPO/PCNA/DDR2/UCP1/PPIF/DAPK1/SOD3",72
"GO:0043331","response to dsRNA","10/4922","57/18805",0.175438596491228,0.670280944131967,-1.48442502458985,0.954161556434944,1,0.83057371951117,"GRIA1/IFNK/CAV1/IFNE/IFNB1/COLEC12/PMAIP1/KCNJ8/IFNA21/NFKBIA",10
"GO:0019395","fatty acid oxidation","21/4922","107/18805",0.196261682242991,0.749837654323332,-1.54514953560342,0.954635270871698,1,0.83057371951117,"HAO1/FMO2/ACADL/CYP4F3/ADH4/TWIST1/PDK4/ALOX15/CPT1B/MFSD2A/CYP4F2/ACOXL/CNR1/GDF15/DECR2/SOX9/ACACB/ABCB11/FMO1/CYGB/ALDH1L2",21
"GO:0002429","immune response-activating cell surface receptor signaling pathway","76/4922","340/18805",0.223529411764706,0.854016779405789,-1.61741701383858,0.955328502207787,1,0.83057371951117,"LBP/FCN3/PLPP4/IGHG4/BTNL9/KCNN4/IGHG1/FPR2/IGHG3/VTCN1/IGHG2/IGKC/IGLC3/NR4A3/HHLA2/COLEC10/PRAM1/FGR/CEACAM1/IGHA2/C5AR1/TNFRSF21/FPR1/PRKCE/IGLC7/FOXP3/CARD11/IGHA1/PAK3/FCN1/IGLC6/CLEC6A/GCSAML/TLR4/SCIMP/KLRC2/TYROBP/MNDA/LIME1/CD79A/IGHD/CACNB4/BTK/IGHM/HCK/PVRIG/F2RL1/NFAM1/BTNL8/THY1/NCKAP1L/LIPA/FCER1G/CD19/IFNG/LTF/IRAK1/LAPTM5/TRGC2/OAS1/PAK1/CACNB3/TNFAIP3/LIMK1/LPXN/THEMIS2/BTNL3/DAB2IP/NFKBIZ/PRKCH/BMX/TRGC1/PIK3R1/NFKBIA/CTLA4/KLRD1",76
"GO:0010574","regulation of vascular endothelial growth factor production","11/4922","62/18805",0.17741935483871,0.677848632210877,-1.51283142030335,0.956219177620937,1,0.83057371951117,"ISL1/IL6/SULF1/CCBE1/C5AR1/MIR205/NDRG2/NOX1/BRCA1/FLT4/GATA4",11
"GO:0140719","constitutive heterochromatin formation","11/4922","62/18805",0.17741935483871,0.677848632210877,-1.51283142030335,0.956219177620937,1,0.83057371951117,"PIWIL1/MAEL/TDRD5/TEX15/DDX4/TDRD1/EZH2/HELLS/TDRD12/MOV10L1/PIWIL2",11
"GO:0010934","macrophage cytokine production","6/4922","38/18805",0.157894736842105,0.603252849718771,-1.45768086036783,0.956403861657925,1,0.83057371951117,"CD36/TWIST1/ACP5/TLR4/LAPTM5/TGFB2",6
"GO:0010935","regulation of macrophage cytokine production","6/4922","38/18805",0.157894736842105,0.603252849718771,-1.45768086036783,0.956403861657925,1,0.83057371951117,"CD36/TWIST1/ACP5/TLR4/LAPTM5/TGFB2",6
"GO:0034121","regulation of toll-like receptor signaling pathway","6/4922","38/18805",0.157894736842105,0.603252849718771,-1.45768086036783,0.956403861657925,1,0.83057371951117,"CD36/LGR4/SMPDL3B/CD300LF/IRF7/S100A9",6
"GO:0000460","maturation of 5.8S rRNA","5/4922","33/18805",0.151515151515152,0.578878997204881,-1.44166004735557,0.956769175502506,1,0.83057371951117,"BOP1/RPP40/PRKDC/URB1/EXOSC4",5
"GO:0002714","positive regulation of B cell mediated immunity","7/4922","43/18805",0.162790697674419,0.621958364438733,-1.47770777887811,0.956839204384808,1,0.83057371951117,"HPX/ATAD5/BTK/HLA-E/TNFSF4/TNFSF13/TFRC",7
"GO:0002891","positive regulation of immunoglobulin mediated immune response","7/4922","43/18805",0.162790697674419,0.621958364438733,-1.47770777887811,0.956839204384808,1,0.83057371951117,"HPX/ATAD5/BTK/HLA-E/TNFSF4/TNFSF13/TFRC",7
"GO:0043001","Golgi to plasma membrane protein transport","7/4922","43/18805",0.162790697674419,0.621958364438733,-1.47770777887811,0.956839204384808,1,0.83057371951117,"RAB26/ANXA13/AMN/SPTBN1/KRT18/VAMP2/PKDCC",7
"GO:0043094","metabolic compound salvage","7/4922","43/18805",0.162790697674419,0.621958364438733,-1.47770777887811,0.956839204384808,1,0.83057371951117,"BHMT/BHMT2/CDA/PRTFDC1/PTGIS/UCK2/HPRT1",7
"GO:1900225","regulation of NLRP3 inflammasome complex assembly","7/4922","43/18805",0.162790697674419,0.621958364438733,-1.47770777887811,0.956839204384808,1,0.83057371951117,"TRIM31/CD36/MEFV/TLR4/BTK/ATAT1/LATS2",7
"GO:0045661","regulation of myoblast differentiation","14/4922","76/18805",0.184210526315789,0.703794991338566,-1.54062224150728,0.957043186009093,1,0.83057371951117,"SOSTDC1/CMTM5/IGFBP3/TBX3/RANBP3L/MYOCD/SOX4/TMEM182/PRICKLE1/SOX9/CXCL9/ID3/KLHL41/RBM24",14
"GO:0045806","negative regulation of endocytosis","14/4922","76/18805",0.184210526315789,0.703794991338566,-1.54062224150728,0.957043186009093,1,0.83057371951117,"SH3GL3/CAV1/LRRTM1/PROM2/NECAB2/PACSIN1/CD300LF/MIR205/PCSK9/APOC1/SIRPA/ANKRD13B/SCAMP5/ITGB3",14
"GO:0019058","viral life cycle","65/4922","295/18805",0.220338983050847,0.841827423053878,-1.63039656971767,0.957164357018778,1,0.83057371951117,"TRIM15/HMGA2/CLDN6/HAVCR1/TMPRSS4/CLEC4M/TRIM31/TOP2A/AVPR1B/IFNL3/CAV1/AVP/LAMP3/BTBD17/CDK1/CAV2/NECTIN4/LRRC15/MRC1/CLDN9/APOBEC3B/LDLR/IFNB1/SERPINB3/KPNA2/XPR1/AGTR1/ADARB1/PC/GAS6/SRPK1/NECTIN1/ITGA2/GBP7/MVB12B/MYH10/CCL2/ISG15/VPS37D/SELPLG/MIR221/SLC52A2/CDHR3/MIR222/APOBEC3A/DPP4/HYAL2/SIGLEC1/STOM/LTF/OAS1/NR5A2/TRIM6/INPP5K/JPT2/IFITM1/ITGB3/SLPI/P4HB/SLC52A1/HS3ST5/PABPC1/CHMP4C/OASL/TFRC",65
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","22/4922","112/18805",0.196428571428571,0.750475271376328,-1.57702059277205,0.95746896456154,1,0.83057371951117,"PDX1/MAGEA3/RTKN2/PYCR1/HELLS/FGF2/MMP9/LRRK2/WFS1/ATAD5/FIGNL1/ELL3/CXCL12/SFRP2/ENO1/GATA4/TRAP1/HYOU1/EPO/PPIF/WNT1/PTPN1",22
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","27/4922","134/18805",0.201492537313433,0.769822666432163,-1.59215530633804,0.957697495418844,1,0.83057371951117,"ONECUT1/SKOR2/ONECUT2/WFIKKN2/CDH3/VEPH1/SMAD6/TGFBR3/MIR181A2/SPRED3/CILP/LRRC32/CAV2/FBN2/BMP2/ENG/TET1/PPARG/GDF15/IL17RD/SNX25/SMAD7/NRROS/WNT1/PBLD/HTRA3/BAMBI",27
"GO:1901875","positive regulation of post-translational protein modification","27/4922","134/18805",0.201492537313433,0.769822666432163,-1.59215530633804,0.957697495418844,1,0.83057371951117,"MAGEC2/MAGEA2/FAM107A/UBE2C/CDC20/CDKN2A/CAV1/PLK1/ANGPT1/INAVA/LRRK2/FANCI/EGR1/CDK5RAP3/WFS1/UBE2S/SEPTIN4/PRICKLE1/SKP2/TRIB3/PDCD6/LAPTM5/HAMP/ARRDC4/GNL3/AIMP2/PIAS3",27
"GO:0001881","receptor recycling","8/4922","48/18805",0.166666666666667,0.636766896925369,-1.50030174524213,0.957790416245609,1,0.83057371951117,"GRIA1/RAMP3/ACHE/LDLR/SNCA/PCSK9/SCRIB/PTPN1",8
"GO:0002792","negative regulation of peptide secretion","8/4922","48/18805",0.166666666666667,0.636766896925369,-1.50030174524213,0.957790416245609,1,0.83057371951117,"BMP8A/FFAR4/CHGA/ADRA2A/PDE8B/F2RL1/CRHBP/INHBB",8
"GO:0140632","canonical inflammasome complex assembly","8/4922","48/18805",0.166666666666667,0.636766896925369,-1.50030174524213,0.957790416245609,1,0.83057371951117,"TRIM31/CD36/MEFV/TLR4/BTK/ATAT1/LATS2/KCNJ8",8
"GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","8/4922","48/18805",0.166666666666667,0.636766896925369,-1.50030174524213,0.957790416245609,1,0.83057371951117,"PYCR1/FGF2/NOX1/GATA4/TRAP1/ADCY10/WNT1/P4HB",8
"GO:0032922","circadian regulation of gene expression","12/4922","67/18805",0.17910447761194,0.684286814606367,-1.54142631253607,0.95830410922207,1,0.83057371951117,"PASD1/ZPBP2/LGR4/BMAL2/EGR1/NPAS2/PER1/CRY2/GFPT1/CIART/USP2/BHLHE41",12
"GO:0001838","embryonic epithelial tube formation","24/4922","121/18805",0.198347107438017,0.757805232704572,-1.59139055358707,0.958305986696056,1,0.83057371951117,"GREM1/LHX2/CTHRC1/GRHL3/SALL4/GDNF/RET/STIL/TWIST1/SIX1/DLC1/WNT6/SIX4/KAT2A/TRIM71/ST14/PRICKLE1/SOX9/KIF20B/IRX1/SFRP2/COBL/SCRIB/TGFB2",24
"GO:0006390","mitochondrial transcription","4/4922","28/18805",0.142857142857143,0.545800197364602,-1.43207946666252,0.95838182544806,1,0.83057371951117,"PPARGC1B/TWNK/MRPL12/TFB2M",4
"GO:0010592","positive regulation of lamellipodium assembly","4/4922","28/18805",0.142857142857143,0.545800197364602,-1.43207946666252,0.95838182544806,1,0.83057371951117,"PLCE1/CARMIL2/WNT1/PIK3R1",4
"GO:0036037","CD8-positive, alpha-beta T cell activation","4/4922","28/18805",0.142857142857143,0.545800197364602,-1.43207946666252,0.95838182544806,1,0.83057371951117,"VSIR/HLA-E/NCKAP1L/CRTAM",4
"GO:0043173","nucleotide salvage","4/4922","28/18805",0.142857142857143,0.545800197364602,-1.43207946666252,0.95838182544806,1,0.83057371951117,"CDA/PTGIS/UCK2/HPRT1",4
"GO:0070536","protein K63-linked deubiquitination","4/4922","28/18805",0.142857142857143,0.545800197364602,-1.43207946666252,0.95838182544806,1,0.83057371951117,"OTUD1/SHMT2/OTUB2/TNFAIP3",4
"GO:1902993","positive regulation of amyloid precursor protein catabolic process","4/4922","28/18805",0.142857142857143,0.545800197364602,-1.43207946666252,0.95838182544806,1,0.83057371951117,"AGER/EFNA3/ABCG1/IFNG",4
"GO:0002752","cell surface pattern recognition receptor signaling pathway","15/4922","81/18805",0.185185185185185,0.707518774361521,-1.57070798399507,0.95940734629683,1,0.83057371951117,"LBP/FCN3/COLEC10/PRKCE/FCN1/TLR4/SCIMP/F2RL1/LTF/IRAK1/OAS1/TNFAIP3/DAB2IP/PIK3R1/NFKBIA",15
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","15/4922","81/18805",0.185185185185185,0.707518774361521,-1.57070798399507,0.95940734629683,1,0.83057371951117,"TF/CDC20/PLK1/AURKA/GCLC/IL33/CDC20B/LRRK2/PRICKLE1/TRIB3/HAMP/NKD2/SMAD7/CBFA2T3/DAB2",15
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","2/4922","17/18805",0.117647058823529,0.449482515476731,-1.35210234447169,0.959667036344326,1,0.83057371951117,"BOP1/URB1",2
"GO:0031054","pre-miRNA processing","2/4922","17/18805",0.117647058823529,0.449482515476731,-1.35210234447169,0.959667036344326,1,0.83057371951117,"LIN28B/LIN28A",2
"GO:0033151","V(D)J recombination","2/4922","17/18805",0.117647058823529,0.449482515476731,-1.35210234447169,0.959667036344326,1,0.83057371951117,"POLB/PRKDC",2
"GO:0071243","cellular response to arsenic-containing substance","2/4922","17/18805",0.117647058823529,0.449482515476731,-1.35210234447169,0.959667036344326,1,0.83057371951117,"HMOX1/PPIF",2
"GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/4922","17/18805",0.117647058823529,0.449482515476731,-1.35210234447169,0.959667036344326,1,0.83057371951117,"ATAD5/ELL3",2
"GO:1903729","regulation of plasma membrane organization","2/4922","17/18805",0.117647058823529,0.449482515476731,-1.35210234447169,0.959667036344326,1,0.83057371951117,"NOX5/AHNAK",2
"GO:0043547","positive regulation of GTPase activity","23/4922","117/18805",0.196581196581197,0.751058391245307,-1.60828597260494,0.960117197357863,1,0.83057371951117,"ODAM/RGS7/EZH2/CCL24/CAV2/ECT2/ARHGAP11A/RASGRF1/NTRK3/ARHGEF16/CXCL13/NET1/F2RL1/THY1/DOCK11/CCL26/RASGRP2/GPR65/SCRIB/RGS16/CCL19/TBC1D2/DOCK8",23
"GO:0002711","positive regulation of T cell mediated immunity","13/4922","72/18805",0.180555555555556,0.689830805002483,-1.57005732232678,0.960376686152775,1,0.83057371951117,"RAET1L/IL6/IL23A/ZP3/FOXP3/CD1A/IL18R1/AZGP1/HLA-E/HSPD1/TNFSF4/ARID5A/TRAF2",13
"GO:0035329","hippo signaling","10/4922","58/18805",0.172413793103448,0.658724376129692,-1.54991414018432,0.9605551955348,1,0.83057371951117,"SOX11/WWC2/CIT/AMOTL1/LATS2/DLG5/FAT4/DCHS1/MOB3B/WWTR1",10
"GO:0006470","protein dephosphorylation","18/4922","95/18805",0.189473684210526,0.723903419662525,-1.60635008505085,0.961433330039971,1,0.83057371951117,"DUSP13B/PTPRH/DUSP9/PTPN5/PTPRB/PTPN21/PPEF1/PTPRZ1/MTMR7/DUSP1/DUSP26/PTPRO/TNS2/PTPRM/PTPRT/PPM1F/EPM2A/PTPN1",18
"GO:0001843","neural tube closure","16/4922","86/18805",0.186046511627907,0.710809559358552,-1.60046470311335,0.961671951083092,1,0.83057371951117,"LHX2/CTHRC1/GRHL3/SALL4/STIL/TWIST1/DLC1/KAT2A/TRIM71/ST14/PRICKLE1/KIF20B/SFRP2/COBL/SCRIB/TGFB2",16
"GO:1990849","vacuolar localization","16/4922","86/18805",0.186046511627907,0.710809559358552,-1.60046470311335,0.961671951083092,1,0.83057371951117,"CPLX2/FOXF1/NR4A3/FGR/APOLD1/GATA2/GATA1/IL13/CHGA/PTGDS/RAB44/MAP6/BTK/CLNK/PLA2G3/GAB2",16
"GO:0002244","hematopoietic progenitor cell differentiation","27/4922","135/18805",0.2,0.764120276310443,-1.63771980032973,0.961847466592813,1,0.83057371951117,"KRT75/TOP2A/ANLN/TAL1/ESCO2/PTPRZ1/WDR38/MIXL1/GATA2/ZFP36/ACE/EML1/SOX4/SPI1/SLC8A3/ANKLE1/HOXB3/ACP6/PUS7/LIPA/JAM3/DNAI4/HYAL2/MEOX1/PRKDC/BATF/DHTKD1",27
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","3/4922","23/18805",0.130434782608696,0.498339310637245,-1.4333667789103,0.961965532385658,1,0.83057371951117,"CASQ2/ATP1A2/ASPH",3
"GO:0032891","negative regulation of organic acid transport","3/4922","23/18805",0.130434782608696,0.498339310637245,-1.4333667789103,0.961965532385658,1,0.83057371951117,"CYP4F2/PRKG1/ADORA1",3
"GO:0034105","positive regulation of tissue remodeling","3/4922","23/18805",0.130434782608696,0.498339310637245,-1.4333667789103,0.961965532385658,1,0.83057371951117,"HRG/IL23A/IL21",3
"GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process","3/4922","23/18805",0.130434782608696,0.498339310637245,-1.4333667789103,0.961965532385658,1,0.83057371951117,"PTPRQ/PIK3C2G/SYNJ2",3
"GO:0140112","extracellular vesicle biogenesis","3/4922","23/18805",0.130434782608696,0.498339310637245,-1.4333667789103,0.961965532385658,1,0.83057371951117,"CD34/IFNG/ARRDC4",3
"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","3/4922","23/18805",0.130434782608696,0.498339310637245,-1.4333667789103,0.961965532385658,1,0.83057371951117,"IGF2BP1/ZFP36/PABPC1",3
"GO:2000114","regulation of establishment of cell polarity","3/4922","23/18805",0.130434782608696,0.498339310637245,-1.4333667789103,0.961965532385658,1,0.83057371951117,"CDH5/KIF20B/DOCK8",3
"GO:0016447","somatic recombination of immunoglobulin gene segments","11/4922","63/18805",0.174603174603175,0.667089130112291,-1.57595766782946,0.962158278836185,1,0.83057371951117,"EXO1/FOXP3/ATAD5/HSPD1/TNFSF4/POLB/PRKDC/TNFSF13/BATF/NFKBIZ/TFRC",11
"GO:0043535","regulation of blood vessel endothelial cell migration","32/4922","157/18805",0.203821656050955,0.778721300698541,-1.6577825733341,0.96271874876765,1,0.83057371951117,"HRG/NR2E1/ANGPT4/GDF2/MIR196A1/RGCC/ACVRL1/TGFBR3/MMRN1/AGTR2/KLF4/ANGPT1/MIR135B/MMRN2/JCAD/STARD13/FGF2/SRPX2/GATA2/RHOJ/MIR2355/HMOX1/PPARG/MIR205/PDGFB/MIR221/GAB1/ETS1/MIR126/VASH1/MEOX2/TBXA2R",32
